1	XMM-Newton	alphaCen	2013-01-22 12:48:45	2013-01-22 18:28:45	14:39:30.00	-60:50:01.0	2403
2	Swift	PSN J10000552-3414013	2013-01-22 18:09:02	2013-01-22 18:38:59	150.036	-34.217	2013
2	Swift	SDSS J114657.79+403708.6	2013-01-22 18:39:02	2013-01-22 19:01:00	176.745	40.598	2013
2	Swift	Kepler_Reg3_Pt49	2013-01-22 19:01:02	2013-01-22 19:19:00	293.882	41.917	2013
2	Swift	NGC 1097	2013-01-22 19:46:02	2013-01-22 19:51:57	41.531	-30.271	2013
2	Swift	SDSS J103859.58+422742.2	2013-01-22 19:52:02	2013-01-22 19:56:56	159.694	42.437	2013
2	Swift	SDSS J114657.79+403708.6	2013-01-22 19:57:01	2013-01-22 20:10:00	176.73	40.613	2013
2	Swift	Swift J164449.3+573451	2013-01-22 20:10:02	2013-01-22 20:29:01	251.22	57.607	2013
2	Swift	PBC J1212.9+3239	2013-01-22 20:29:02	2013-01-22 20:34:01	183.283	32.668	2013
2	Swift	Kepler_Reg3_Pt49	2013-01-22 20:34:02	2013-01-22 20:58:58	293.884	41.914	2013
2	Swift	RX J0900.3+5020	2013-01-22 21:27:02	2013-01-22 21:32:00	135.028	50.491	2013
2	Swift	Nova Mon 2012	2013-01-22 21:32:02	2013-01-22 21:50:58	99.863	5.946	2013
2	Swift	2FGL J1120.0-2204	2013-01-22 21:51:02	2013-01-22 22:03:57	169.967	-22.091	2013
8	INTEGRAL	region at l=150	2013-01-20 19:09:05	2013-01-22 22:21:19	04:00:28.10	+52:25:12.7	1254
8	INTEGRAL	region at l=150	2013-01-22 09:26:44	2013-01-22 22:21:19	04:02:28.10	+52:55:12.7	1255
2	Swift	BL Lac	2013-01-22 22:04:02	2013-01-22 22:23:00	330.646	42.312	2013
2	Swift	NGC 7603	2013-01-22 22:23:02	2013-01-22 22:39:59	349.732	0.284	2013
2	Swift	PSN J10000552-3414013	2013-01-22 23:07:02	2013-01-22 23:23:00	150.028	-34.202	2013
2	Swift	SDSS J114657.79+403708.6	2013-01-22 23:23:02	2013-01-22 23:45:13	176.758	40.582	2013
2	Swift	GRB 130122A	2013-01-22 23:45:17	2013-01-22 23:55:16	194.202	59.01	2013
2	Swift	Kepler_Reg3_Pt34	2013-01-22 23:55:20	2013-01-22 23:59:57	293.093	41.757	2013
2	Swift	Tycho SNR	2013-01-23 00:00:02	2013-01-23 00:03:58	6.336	64.134	2013
2	Swift	Tycho SNR	2013-01-23 00:04:02	2013-01-23 00:17:58	6.325	64.135	2013
2	Swift	1RXS_J064643.6-770027	2013-01-23 00:18:02	2013-01-23 00:22:58	101.537	-76.98	2013
2	Swift	GRB 130122A	2013-01-23 00:47:02	2013-01-23 01:21:57	194.231	58.996	2013
2	Swift	Tycho SNR	2013-01-23 01:22:02	2013-01-23 01:26:01	6.369	64.144	2013
2	Swift	Tycho SNR	2013-01-23 01:26:02	2013-01-23 01:51:03	6.319	64.134	2013
1	XMM-Newton	PLCKESZG257.34-22.18	2013-01-22 19:34:13	2013-01-23 01:54:18	06:37:27.70	-48:28:41.8	2403
2	Swift	XMMSL1_J061926.7-655308	2013-01-23 01:51:03	2013-01-23 02:06:00	94.791	-65.844	2013
